srcNumPackets,dstNumPackets,srcPayloadSize,dstPayloadSize,srcAvgPayloadSize,dstAvgPayloadSize,srcMaxPayloadSize,dstMaxPayloadSize,srcStdDevPayloadSize,dstStdDevPayloadSize,flowDuration,srcAvgInterarrivalTime,dstAvgInterarrivalTime,avgInterarrivalTime,srcStdDevInterarrivalTime,dstStdDevInterarrivalTime,stdDevInterarrivalTime
13.5,0,102.4,0,75.10983790976825,0,179.6,0,36.06736815520857,0,37.33156952857971,167639151.5201668,0,167639151.5201668,0,0,0
13.5,0,141.2,0,121.18259079285008,0,309.5,0,70.26832534128864,0,213.5837981939316,166845873.6275062,0,166845873.6275062,0,0,0
5.5,0,90.6,0,80.41730158730158,0,178.8,0,43.993162660474844,0,1199.950214076042,0.0401312828063964,0,0.0401312828063964,0,0,0
13.5,0,1636.8,0,1828.5312845049689,0,5778.0,0,1769.8275249649043,0,0.86618070602417,167639019.6844923,0,167639019.6844923,0,0,0
5.5,0,359.4,0,186.6269047619048,0,465.2,0,136.76168052971374,0,25.37182729244232,0.051547884941101,0,0.051547884941101,0,0,0
13.5,0,133.0,0,255.27928502010545,0,973.0,0,263.0972103284605,0,21.007288765907287,166845880.155677,0,166845880.155677,0,0,0
13.5,0,239.8,0,509.354971905889,0,1494.0,0,574.8021375503146,0,352.90145869255065,167638814.5312242,0,167638814.5312242,0,0,0
13.5,0,138.3,0,417.5184107610656,0,3495.0,0,843.729474215241,0,2.036792016029358,166845876.751277,0,166845876.751277,0,0,0
13.5,0,1514.0,0,741.4352750517456,0,1514.0,0,704.2374323423747,0,4.488850712776184,167638862.03195798,0,167638862.03195798,0,0,0
5.5,0,104.9,0,81.19630952380952,0,216.2,0,51.11088978968338,0,60.40408296585083,0.0129817962646484,0,0.0129817962646484,0,0,0
5.5,0,513.4,0,1013.298492063492,0,2508.5,0,811.494581470993,0,525.9803579330444,0.0471197843551635,0,0.0471197843551635,0,0,0
13.5,0,658.8,0,1892.3607021220955,0,8754.0,0,2197.075790386252,0,99.22752311229706,166845865.7395636,0,166845865.7395636,0,0,0
5.5,0,96.7,0,95.53218253968254,0,185.2,0,46.4156525765038,0,91.14274907112122,0.029426097869873,0,0.029426097869873,0,0,0
13.5,0,183.2,0,120.93301598169631,0,593.3,0,129.22836148568445,0,0.7608811855316162,166845738.2214052,0,166845738.2214052,0,0,0
5.5,0,83.0,0,71.01174603174604,0,163.6,0,41.73394908356315,0,156.5249358177185,0.0269258022308349,0,0.0269258022308349,0,0,0
5.5,0,1065.6,0,1401.5766666666666,0,1494.0,0,172.03347236328554,0,1.9081697463989256,0.0028033971786499,0,0.0028033971786499,0,0,0
13.5,0,82.8,0,145.0856327212519,0,749.0,0,176.08479175213026,0,30.811436319351195,166845753.64261383,0,166845753.64261383,0,0,0
5.5,0,200.8,0,182.44257936507933,0,613.4,0,178.68734129339546,0,205.7058568716049,0.0091113805770874,0,0.0091113805770874,0,0,0
13.5,0,116.2,0,145.79019569869416,0,376.0,0,79.40522236729835,0,12.37897343635559,167638643.0600873,0,167638643.0600873,0,0,0
13.5,0,69.7,0,121.56669235348411,0,230.0,0,66.62290621691308,0,104.9587583065033,167639167.49761692,0,167639167.49761692,0,0,0
5.5,0,1595.4,0,1016.8107142857144,0,1779.6,0,654.6127953577474,0,24.58262794017792,0.0111403942108154,0,0.0111403942108154,0,0,0
13.5,0,140.6,0,113.58547675234982,0,235.8,0,60.92025151313792,0,289.3967166662216,166481815.33602378,0,166481815.33602378,0,0,0
